MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,WoodDeckSF_add_OpenPorchSF,1stFlrSF_add_2ndFlrSF,GarageArea_add_TotalBsmtSF,GrLivArea_add_TotalBsmtSF,GrLivArea_add_GarageArea,MasVnrArea_add_TotalBsmtSF,TotalBsmtSF_add_1stFlrSF,KitchenQual_add_BsmtQual,ExterQual_add_KitchenQual,ExterQual_add_BsmtQual,OverallQual_add_KitchenQual,OverallQual_add_ExterQual,BsmtQual_multiply_TotalBsmtSF,ExterQual_multiply_GrLivArea,KitchenQual_multiply_GrLivArea,KitchenQual_multiply_TotalBsmtSF,KitchenQual_multiply_BsmtQual,ExterQual_multiply_TotalBsmtSF,ExterQual_multiply_BsmtQual,ExterQual_multiply_KitchenQual,OverallQual_multiply_GrLivArea,TotalBaths_All,TotalRooms_All,PropertyAge,GarageAge,RemodAge,YearsSinceRemod,ImprovementGap,LifecycleRatio,EffectiveAge,WoodDeckSF_add_OpenPorchSF_log,1stFlrSF_add_2ndFlrSF_log,GrLivArea_add_TotalBsmtSF_log,MasVnrArea_add_TotalBsmtSF_log,TotalBsmtSF_add_1stFlrSF_log,BsmtQual_multiply_TotalBsmtSF_log,ExterQual_multiply_GrLivArea_log,KitchenQual_multiply_GrLivArea_log,KitchenQual_multiply_TotalBsmtSF_log,ExterQual_multiply_TotalBsmtSF_log,ExterQual_multiply_KitchenQual_log,OverallQual_multiply_GrLivArea_log,ImprovementGap_log,LifecycleRatio_log,GrLivArea_per_BedroomAbvGr_log,TotalBsmtSF_per_BedroomAbvGr_log,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenAbvGr_log,IsRemodeled,RecentRemod,VeryRecentRemod,TotalBsmtSF_per_LotArea,GrLivArea_per_LotArea_log,1stFlrSF_per_LotArea_log,TotalBsmtSF_per_LotArea_log,SalePrice,SalePrice_log,Id
30,51.0,6120,5,7,0.0,3,3,3,3,1,4,209.0,1,0.0,506.0,715.0,3,875,0,0,875,2,1,3,5,0,0,1,1.0,180.0,2,3,48,0,0,0,0,0,0,0,0,11,2009,0.0,0.0,8.71948076085107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951243718581427,5.3471075307174685,3.8918202981106265,6.573680166960646,6.775366090936392,6.775366090936392,48,875,895.0,1590.0,1055.0,715.0,1590.0,6,6,6,8,8,2145.0,2625,2625,2145.0,9,2145.0,9,9,4375,2.0,7,78,78.0,16,16,62,1.2580645161290323,78.0,3.8918202981106265,6.775366090936392,7.372118028337787,6.573680166960646,7.372118028337787,7.671360923190644,7.873217054862741,7.873217054862741,7.671360923190644,7.671360923190644,2.302585092994046,8.383890344101816,4.143134726391533,0.8145080375642128,6.083359811812238,5.881928660039675,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.11683006535947713,0.13363351159320977,0.13363351159320977,0.11049437365167818,105000,11.561725152903833,147
60,64.0,9505,7,5,180.0,4,3,4,3,1,1,0.0,1,0.0,884.0,884.0,5,884,1151,0,2035,3,1,4,8,1,4,3,2.0,434.0,3,3,144,48,0,0,0,0,0,0,0,5,2010,0.0,0.0,9.159678457173955,0.0,0.0,0.0,0.0,0.0,0.0,5.198497031265826,3.8918202981106265,4.174387269895637,0.0,4.976733742420574,6.785587645007929,6.785587645007929,7.618742377670413,192,2035,1318.0,2919.0,2469.0,1064.0,1768.0,8,8,8,11,11,3536.0,8140,8140,3536.0,16,3536.0,16,16,14245,2.5,12,9,9.0,9,9,0,0.0,6.3,5.262690188904886,7.618742377670413,7.979338895262328,6.970730078143525,7.478169694159785,8.17103418920548,9.004668301573977,9.004668301573977,8.17103418920548,8.17103418920548,2.833213344056216,9.564231444538299,0.0,0.0,6.52111192511456,5.68923269364147,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,0,0.09300368227248816,0.19400128513956102,0.08892957814800212,0.08892957814800212,222500,12.312686874960354,148
20,63.0,7500,7,5,120.0,3,3,4,3,1,6,680.0,1,0.0,400.0,1080.0,5,1080,0,0,1080,3,1,4,6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,2008,0.0,0.0,8.922791623969637,0.0,0.0,0.0,0.0,0.0,0.0,4.795790545596741,0.0,4.1588830833596715,6.523562306149512,0.0,6.985641817639208,6.985641817639208,6.985641817639208,0,1080,1080.0,2160.0,1080.0,1200.0,2160.0,8,7,7,11,10,4320.0,3240,4320,4320.0,16,3240.0,12,12,7560,2.0,9,4,4.0,3,3,1,4.0,2.8,0.0,6.985641817639208,7.6783263565068856,7.0909098220799835,7.6783263565068856,8.371242135931933,8.083637203141548,8.371242135931933,8.371242135931933,8.083637203141548,2.5649493574615367,8.93075873555827,0.6931471805599453,1.6094379124341003,5.8888779583328805,5.8888779583328805,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,1,0.144,0.13453089295760615,0.13453089295760615,0.13453089295760615,141000,11.856522261533735,149
50,51.0,6240,5,4,0.0,3,3,4,3,1,1,0.0,1,0.0,896.0,896.0,4,896,448,0,1344,3,1,3,7,0,0,1,1.0,240.0,2,3,200,114,0,0,0,0,0,0,0,4,2006,0.0,0.0,8.738895704934043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74493212836325,3.951243718581427,0.0,5.303304908059076,6.799055862058796,6.799055862058796,7.20414929203594,314,1344,1136.0,2240.0,1584.0,896.0,1792.0,7,6,7,8,8,3584.0,4032,4032,2688.0,12,2688.0,12,9,6720,1.0,10,70,70.0,56,56,14,5.0,70.0,5.752572638825633,7.20414929203594,7.714677473800927,6.799055862058796,7.491645473605133,8.184513753033722,8.302265794873367,8.302265794873367,7.896924656268864,7.896924656268864,2.302585092994046,8.812992231969966,2.70805020110221,1.791759469228055,6.1070228877422545,5.702670745803511,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.14358974358974358,0.1950605825713844,0.13417221289637193,0.13417221289637193,115000,11.652696102959752,150
20,120.0,10356,5,6,0.0,3,3,3,3,3,4,716.0,1,0.0,253.0,969.0,3,969,0,0,969,3,1,3,5,0,0,1,2.0,440.0,3,3,0,0,0,0,0,0,0,3,0,1,2007,0.0,0.0,9.24541789858888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795790545596741,6.57507584059962,0.0,6.877296071497429,6.877296071497429,6.877296071497429,0,969,1409.0,1938.0,1409.0,969.0,1938.0,6,6,6,8,8,2907.0,2907,2907,2907.0,9,2907.0,9,9,4845,1.5,8,32,32.0,32,32,0,0.0,32.0,0.0,6.877296071497429,7.569927655242652,6.877296071497429,7.569927655242652,7.97522083865341,7.97522083865341,7.97522083865341,7.97522083865341,7.97522083865341,2.302585092994046,8.48590890137647,0.0,0.0,5.780743515792329,5.780743515792329,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.09356894553881807,0.08944660947980651,0.08944660947980651,0.08944660947980651,122000,11.711784520403112,151
20,107.0,13891,8,5,436.0,4,3,5,3,4,6,1400.0,1,0.0,310.0,1710.0,5,1710,0,0,1710,2,1,4,6,1,4,2,3.0,866.0,3,3,0,102,0,0,0,0,0,0,0,1,2008,0.0,0.0,9.539068413863964,0.0,0.0,0.0,0.0,0.0,0.0,6.07993319509559,4.634728988229636,4.68213122712422,7.244941546337007,0.0,7.444833273892193,7.444833273892193,7.444833273892193,102,1710,2576.0,3420.0,2576.0,2146.0,3420.0,9,8,9,12,12,8550.0,6840,6840,6840.0,20,6840.0,20,16,13680,3.0,9,1,1.0,0,0,1,1.0,0.7,4.634728988229636,7.444833273892193,8.137688184977605,7.671826797878781,8.137688184977605,9.053803514155955,8.830689198760998,8.830689198760998,8.830689198760998,8.830689198760998,2.833213344056216,9.523763287920113,0.6931471805599453,0.6931471805599453,6.752270376141742,6.752270376141742,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,1,1,1,0.12310128860413218,0.11609386634986016,0.11609386634986016,0.11609386634986016,372402,12.82773188020652,152
60,80.0,14803,6,5,252.0,3,3,3,3,1,3,416.0,1,0.0,409.0,825.0,4,1097,896,0,1993,4,1,3,8,1,4,2,2.0,495.0,3,3,0,66,0,0,0,0,0,2,0,6,2006,0.0,0.0,9.602652693506046,0.0,0.0,0.0,0.0,0.0,0.0,5.53338948872752,4.204692619390966,4.394449154672439,6.0330862217988015,0.0,6.716594773520978,7.001245622069476,7.597897950521784,66,1993,1320.0,2818.0,2488.0,1077.0,1922.0,6,6,6,9,9,2475.0,5979,5979,2475.0,9,2475.0,9,9,11958,2.5,13,35,35.0,35,35,0,0.0,35.0,4.204692619390966,7.597897950521784,7.9441374911141125,6.982862751468942,7.56164174558878,7.814399633804487,8.696175846944678,8.696175846944678,7.814399633804487,7.814399633804487,2.302585092994046,9.389239411968807,0.0,0.0,6.2131069722959245,5.333925794015404,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.05573194622711612,0.12631089989059177,0.07148924629483078,0.05423431426146909,190000,12.154784614286667,153
20,80.5,13500,6,7,0.0,3,3,4,3,4,4,429.0,5,1080.0,93.0,1602.0,4,1252,0,0,1252,1,1,3,4,1,4,2,2.0,564.0,3,3,409,0,0,0,0,0,0,0,0,3,2008,0.0,0.0,9.510519035757246,0.0,0.0,6.985641817639208,0.0,0.0,0.0,0.0,0.0,4.400603020246817,6.063785208687608,6.016157159698354,7.379632152609552,7.133295954896068,7.133295954896068,409,1252,2166.0,2854.0,1816.0,1602.0,2854.0,7,6,7,9,9,6408.0,3756,3756,4806.0,12,4806.0,12,9,7512,2.0,6,48,48.0,33,33,15,3.2,48.0,6.016157159698354,7.133295954896068,7.956827122090111,7.3796321526095525,7.956827122090111,8.765458531504226,8.231376045573969,8.231376045573969,8.47782846789396,8.47782846789396,2.302585092994046,8.92439013236916,2.772588722239781,1.4350845252893227,7.133295954896068,7.3796321526095525,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.11866666666666667,0.08868898136985424,0.08868898136985424,0.11213749993685006,235000,12.367345048436391,154
30,84.0,11340,6,5,0.0,3,3,3,3,1,1,0.0,1,0.0,1200.0,1200.0,3,1200,0,0,1200,4,1,3,7,0,0,1,1.0,312.0,2,2,0,0,228,0,0,0,0,0,0,3,2006,0.0,0.0,9.33617975681533,0.0,0.0,0.0,0.0,0.0,5.43372200355424,0.0,0.0,4.442651256490317,0.0,0.0,7.0909098220799835,7.0909098220799835,7.0909098220799835,0,1200,1512.0,2400.0,1512.0,1200.0,2400.0,6,6,6,9,9,3600.0,3600,3600,3600.0,9,3600.0,9,9,7200,1.0,11,83,83.0,56,56,27,3.074074074074074,83.0,0.0,7.0909098220799835,7.783640596221253,7.0909098220799835,7.783640596221253,8.188966863648876,8.188966863648876,8.188966863648876,8.188966863648876,8.188966863648876,2.302585092994046,8.881975184248867,3.332204510175204,1.4046434997880872,5.707110264748875,5.707110264748875,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,1,0,0,0.10582010582010581,0.10058723690516862,0.10058723690516862,0.10058723690516862,125000,11.736077016252436,155
50,60.0,9600,6,5,0.0,3,3,3,3,1,1,0.0,1,0.0,572.0,572.0,2,572,524,0,1096,2,1,3,5,0,0,0,0.0,0.0,0,0,0,8,128,0,0,0,0,0,0,4,2008,0.0,0.0,9.169622538697624,0.0,0.0,0.0,0.0,0.0,4.859812404361672,0.0,2.1972245773362196,4.110873864173311,0.0,0.0,6.35088571671474,6.35088571671474,7.00033446027523,8,1096,572.0,1668.0,1096.0,572.0,1144.0,6,6,6,9,9,1716.0,3288,3288,1716.0,9,1716.0,9,9,6576,1.0,7,84,84.0,58,58,26,3.230769230769231,84.0,2.1972245773362196,7.00033446027523,7.419979923661835,6.35088571671474,7.0431599159883405,7.448333860897476,8.098338846189057,8.098338846189057,7.448333860897476,7.448333860897476,2.302585092994046,8.79133399330135,3.295836866004329,1.4423838277709342,6.3080984415095305,5.659482215759621,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.059583333333333335,0.1081067413258515,0.05787574908608265,0.05787574908608265,79000,11.277215789596893,156
20,60.0,7200,5,7,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1040,0,0,1040,2,1,3,5,0,0,1,2.0,625.0,3,3,0,0,0,0,0,0,0,0,0,6,2006,0.0,0.0,8.881975184248867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.110873864173311,0.0,0.0,0.0,6.947937068614969,6.947937068614969,0,1040,625.0,1040.0,1665.0,0.0,1040.0,3,6,3,8,8,0.0,3120,3120,0.0,0,0.0,0,9,5200,1.0,7,56,56.0,56,56,0,0.0,56.0,0.0,6.947937068614969,6.947937068614969,0.0,6.947937068614969,0.0,8.045908742270779,8.045908742270779,0.0,0.0,2.302585092994046,8.556606193773073,0.0,0.0,6.255750041753367,0.0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.0,0.1349193178993707,0.1349193178993707,0.0,109500,11.603688960617085,157
60,92.0,12003,8,5,84.0,4,3,5,3,1,1,0.0,1,0.0,774.0,774.0,5,774,1194,0,1968,4,1,5,8,1,4,3,3.0,680.0,3,3,0,75,0,0,0,0,0,0,0,5,2010,0.0,0.0,9.392995206560258,0.0,0.0,0.0,0.0,0.0,0.0,4.442651256490317,4.330733340286331,4.532599493153256,0.0,0.0,6.652863029353347,6.652863029353347,7.585281078639126,75,1968,1454.0,2742.0,2648.0,858.0,1548.0,10,9,9,13,12,3870.0,7872,9840,3870.0,25,3096.0,20,20,15744,2.5,13,1,1.0,0,0,1,1.0,0.7,4.330733340286331,7.585281078639126,7.916807490937603,6.755768921984255,7.3453648404168685,8.261268150577648,8.971194463184467,9.194312610898985,8.261268150577648,8.038189179973203,3.044522437723423,9.664278133535126,0.6931471805599453,0.6931471805599453,6.20050917404269,5.270432163058501,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,1,1,1,0.06448387903024244,0.15182713412514218,0.06249006106597846,0.06249006106597846,269500,12.504327379899443,158
60,100.0,12552,7,5,0.0,4,3,4,3,1,6,222.0,1,0.0,769.0,991.0,5,991,956,0,1947,3,1,4,8,1,4,2,2.0,678.0,3,3,0,136,0,0,0,0,0,2,0,5,2010,0.0,0.0,9.437714959818209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919980925828125,4.61512051684126,5.407171771460119,0.0,6.899723107284872,6.899723107284872,7.57455848420248,136,1947,1669.0,2938.0,2625.0,991.0,1982.0,8,8,8,11,11,3964.0,7788,7788,3964.0,16,3964.0,16,16,13629,2.5,12,6,6.0,5,5,1,6.0,4.199999999999999,4.919980925828125,7.5745584842024805,7.985824666418917,6.899723107284872,7.592366128519796,8.285261134068948,8.960467760919949,8.960467760919949,8.285261134068948,8.285261134068948,2.833213344056216,9.520028524690579,0.6931471805599453,1.9459101490553132,6.476972362889683,5.803124917988464,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,1,0.07895156150414277,0.14419966610032525,0.07598979324250282,0.07598979324250282,254900,12.448630513463613,159
